prior,n_windows,replicate,seed,window_cycles,n_samples_per_window,n_samples_total,zeta_true,f_n_hz,noise_sd,prior_mu,prior_sd,zeta_mean,zeta_sd,zeta_q025,zeta_q975,zeta_mle,profile_q025,profile_q975,sensitivity,cv_zeta,lambda_zeta,response_half_width_nonlinear,zeta_credible_half_width,profile_response_half_width,lambda_profile,accept_lambda,accept_nonlinear,accept_profile,response_bias_relative,response_bias_mle_relative,credible_coverage,zeta_error_sq,false_accept,false_reject,profile_false_accept,profile_false_reject
sesgado,50,38,20261766,5,250,12500,0.03,1.0,0.5,0.045,0.01,0.03122519460046308,0.001120932380505619,0.028768027266496937,0.033194838947557245,0.03112970711297071,0.02915481171548117,0.03310460251046025,1.0,0.03589833129459489,0.7036072933740597,0.0723744968720547,0.07088525368220855,0.06369722515988155,0.6198191922592678,True,True,True,0.03923737277348834,0.03629032258064519,True,1.5011018090038885e-06,False,False,False,False
sesgado,50,39,20261767,5,250,12500,0.03,1.0,0.5,0.045,0.01,0.028864753050023367,0.0011178183646081638,0.026400354692656607,0.030850385385030387,0.028661087866108784,0.026686192468619245,0.030635983263598322,1.0,0.038726067140465587,0.7590309159531256,0.07885522978760987,0.0770841635932544,0.06923382574746274,0.6705054729502288,True,True,True,0.03932986878526961,0.046715328467153226,True,1.2887856374312445e-06,False,False,False,False
sesgado,50,40,20261768,5,250,12500,0.03,1.0,0.5,0.045,0.01,0.02978768786570562,0.0011228314450041495,0.02731996669121952,0.03177421678229003,0.029648535564853556,0.02767364016736401,0.031623430962343095,1.0,0.037694481359758655,0.7388118346512696,0.07642340376916501,0.07476663027946293,0.0669070787562576,0.6497306868076734,True,True,True,0.0071275130601462415,0.011854360711261619,True,4.5076442368635013e-08,False,False,False,False
sesgado,50,41,20261769,5,250,12500,0.03,1.0,0.5,0.045,0.01,0.02943372794993805,0.0011173515118035147,0.026973943494568248,0.03142105795163429,0.02915481171548117,0.02717991631799163,0.03112970711297071,1.0,0.03796160356255064,0.7440474298259926,0.07721974015404862,0.07554453286769948,0.06805047936861056,0.6575441251721637,True,True,True,0.01923888306044972,0.028989667049368603,True,3.206640346813605e-07,False,False,False,False
sesgado,50,42,20261770,5,250,12500,0.03,1.0,0.5,0.045,0.01,0.02835256446263936,0.0011091162518487515,0.02590460069759202,0.03031572771587929,0.028167364016736397,0.02619246861924686,0.030142259414225936,1.0,0.039118727807153114,0.7667270650202009,0.07962822121012875,0.07779061791923418,0.07045925852339756,0.6826181427398049,True,True,True,0.0581053449162065,0.06506238859180051,True,2.7140438497587335e-06,False,False,False,False
sesgado,50,43,20261771,5,250,12500,0.03,1.0,0.5,0.045,0.01,0.030612103565071047,0.001127448823816844,0.0281775828838886,0.03258134739610538,0.030635983263598322,0.028661087866108784,0.03261087866108786,1.0,0.036830164951593955,0.7218712330512415,0.07342001843261634,0.0719284857843215,0.06473225707965503,0.63223276552222,True,True,True,0.019995475442251942,0.020759355367385834,True,3.74670774372687e-07,False,False,False,False
sesgado,50,44,20261772,5,250,12500,0.03,1.0,0.5,0.045,0.01,0.027930165095585317,0.0011153037796765046,0.025472007885211423,0.02991343969469118,0.02767364016736401,0.025698744769874472,0.029648535564853556,1.0,0.039931872076645586,0.7826646927022535,0.08140235523916231,0.07950958747074817,0.07172907479978277,0.6929416574933397,True,True,True,0.07410750696714792,0.08406410644088311,False,4.284216531533334e-06,False,False,False,False
sesgado,50,45,20261773,5,250,12500,0.03,1.0,0.5,0.045,0.01,0.03148999883608261,0.0011328736923589598,0.029010497088239946,0.033494970073518655,0.03112970711297071,0.02915481171548117,0.03310460251046025,1.0,0.03597566637763301,0.7051230610016069,0.07266399922688106,0.07120471818087533,0.06369722515988155,0.6146070374960081,True,True,True,0.04731657323452505,0.03629032258064519,True,2.220096531527539e-06,False,False,False,False
sesgado,50,46,20261774,5,250,12500,0.03,1.0,0.5,0.045,0.01,0.02983727548145584,0.001103559128279623,0.0274001600146267,0.03178862550907021,0.029648535564853556,0.02767364016736401,0.031623430962343095,1.0,0.03698592148487203,0.7249240611034916,0.07516523284893292,0.07353998352113258,0.0669070787562576,0.6486508765663338,True,True,True,0.005453732484565847,0.011854360711261619,True,2.6479268935428185e-08,False,False,False,False
sesgado,50,47,20261775,5,250,12500,0.03,1.0,0.5,0.045,0.01,0.029660647020175363,0.0011199229035050219,0.02722480837753506,0.031608163541346074,0.029648535564853556,0.02767364016736401,0.031623430962343095,1.0,0.037757871658809165,0.7400542845126596,0.07554281958284398,0.07389176576002252,0.0669070787562576,0.6525135774089086,True,True,True,0.011441186013029564,0.011854360711261619,True,1.1516044491585962e-07,False,False,False,False
sesgado,50,48,20261776,5,250,12500,0.03,1.0,0.5,0.045,0.01,0.028977146009505073,0.0011005574030670253,0.02656412894019221,0.030931658238240536,0.028661087866108784,0.026686192468619245,0.030635983263598322,1.0,0.03798018627183025,0.7444116509278729,0.07701275463860499,0.07536161940543919,0.06923382574746274,0.6679047994943669,True,True,True,0.03529864501353614,0.046715328467153226,True,1.0462302858713948e-06,False,False,False,False
sesgado,50,49,20261777,5,250,12500,0.03,1.0,0.5,0.045,0.01,0.02956101235090541,0.001123863158023171,0.027118890736557332,0.03154197216531549,0.02915481171548117,0.02717991631799163,0.03112970711297071,1.0,0.03801842591458979,0.7451611479259598,0.07642817274946051,0.07481275296417052,0.06805047936861056,0.654712858465576,True,True,True,0.014850223797600747,0.028989667049368603,True,1.9271015605759392e-07,False,False,False,False
sesgado,50,50,20261778,5,250,12500,0.03,1.0,0.5,0.045,0.01,0.028819613605803065,0.0011097653936328659,0.026371919160443867,0.0307787251959346,0.028661087866108784,0.026686192468619245,0.030635983263598322,1.0,0.038507296066225036,0.7547430028980107,0.07823295412330214,0.07645498124588646,0.06923382574746274,0.6715556690010721,True,True,True,0.040957745316864726,0.046715328467153226,True,1.3933120396052398e-06,False,False,False,False
sesgado,50,51,20261779,5,250,12500,0.03,1.0,0.5,0.045,0.01,0.030157543397146075,0.0011296362206871364,0.027707651256838058,0.032117022235868285,0.030142259414225936,0.028167364016736397,0.032117154811715475,1.0,0.03745783288150845,0.7341735244775657,0.07471496890597883,0.07310560613248597,0.06580162660228873,0.6417623159991546,True,True,True,0.005224012946657623,0.004719600222098776,True,2.4819921984326233e-08,False,False,False,False
sesgado,50,52,20261780,5,250,12500,0.03,1.0,0.5,0.045,0.01,0.031163289472710416,0.0011392279422919765,0.028695058056526643,0.03315944925166071,0.03112970711297071,0.02915481171548117,0.03310460251046025,1.0,0.036556729458537884,0.7165118973873426,0.07310736393242365,0.07162901077955065,0.06369722515988155,0.6210504482315863,True,True,True,0.03732884083784249,0.03629032258064519,True,1.3532423973188808e-06,False,False,False,False
sesgado,50,53,20261781,5,250,12500,0.03,1.0,0.5,0.045,0.01,0.029313502641366965,0.0011154732815340902,0.026855874284661636,0.031286574480773224,0.02915481171548117,0.02717991631799163,0.03112970711297071,1.0,0.038053223976037026,0.7458431899303256,0.07728812525907368,0.07557439058577431,0.06805047936861056,0.6602409521708031,True,True,True,0.023419151475411012,0.028989667049368603,True,4.712786234101328e-07,False,False,False,False
sesgado,50,54,20261782,5,250,12500,0.03,1.0,0.5,0.045,0.01,0.030231540809645307,0.0011297853593342806,0.02776203835152699,0.032222108526669055,0.030142259414225936,0.028167364016736397,0.032117154811715475,1.0,0.03737108096633384,0.7324731869401432,0.07536447408263806,0.07376518125928747,0.06580162660228873,0.6401914813823394,True,True,True,0.007658915273396828,0.004719600222098776,True,5.361114653120474e-08,False,False,False,False
sesgado,50,55,20261783,5,250,12500,0.03,1.0,0.5,0.045,0.01,0.032491389208660564,0.0011371930120609045,0.030005248440771185,0.03450033992025751,0.032117154811715475,0.030142259414225936,0.03409205020920502,1.0,0.03499982733141451,0.6859966156957243,0.0705433724842464,0.06917358089275169,0.061723740996997,0.5956647396978249,True,True,True,0.0766784452539348,0.06591974986972371,False,6.207020189030315e-06,False,False,False,False
sesgado,50,56,20261784,5,250,12500,0.03,1.0,0.5,0.045,0.01,0.028876148323158414,0.0011167839393279634,0.026413566016771632,0.03086065634010067,0.028661087866108784,0.026686192468619245,0.030635983263598322,1.0,0.03867496200773815,0.7580292553516678,0.07876858108596001,0.07700283073699464,0.06923382574746274,0.6702408741915127,True,True,True,0.03891972240426078,0.046715328467153226,True,1.2630425915396422e-06,False,False,False,False
sesgado,50,57,20261785,5,250,12500,0.03,1.0,0.5,0.045,0.01,0.02866698316877295,0.0011234131364392962,0.026228143710830647,0.030621151241777896,0.028661087866108784,0.026686192468619245,0.030635983263598322,1.0,0.03918839767077529,0.7680925943471957,0.07840159073281741,0.07662137841788264,0.06923382574746274,0.6751312051726404,True,True,True,0.04650007373915464,0.046715328467153226,True,1.7769338723346012e-06,False,False,False,False
sesgado,50,58,20261786,5,250,12500,0.03,1.0,0.5,0.045,0.01,0.029586338196431035,0.0011089625405627996,0.027188551028837486,0.03153902768191184,0.02915481171548117,0.02767364016736401,0.03112970711297071,1.0,0.03748225053063756,0.7346521104004962,0.07505224722779134,0.0735217150596748,0.058481845287448334,0.5723833723875851,True,True,True,0.013981514063097647,0.028989667049368603,True,1.711160877319282e-07,False,False,False,False
sesgado,50,59,20261787,5,250,12500,0.03,1.0,0.5,0.045,0.01,0.030179532323883998,0.0010961788287380076,0.02777173334322468,0.03208700439729261,0.030142259414225936,0.028167364016736397,0.032117154811715475,1.0,0.0363219289475369,0.7119098073717232,0.0730732510257287,0.07149333872633998,0.06580162660228873,0.6412947254348536,True,True,True,0.005948810669339508,0.004719600222098776,True,3.223185531918915e-08,False,False,False,False
sesgado,50,60,20261788,5,250,12500,0.03,1.0,0.5,0.045,0.01,0.02962395796582703,0.0011302891620165172,0.027185824504668995,0.03159714469021443,0.029648535564853556,0.02767364016736401,0.031623430962343095,1.0,0.03815456271307068,0.7478294291761853,0.07606612984093258,0.07445528026056054,0.0669070787562576,0.653321710681721,True,True,True,0.012693848492721784,0.011854360711261619,True,1.4140761146494518e-07,False,False,False,False
sesgado,50,61,20261789,5,250,12500,0.03,1.0,0.5,0.045,0.01,0.030728464197788623,0.001120233785360799,0.028272892065761578,0.03269506755822932,0.030635983263598322,0.028661087866108784,0.03261087866108786,1.0,0.03645589893950563,0.7145356192143102,0.07350118793777097,0.07195568681864001,0.06473225707965503,0.6298386658969533,True,True,True,0.023706495485740928,0.020759355367385834,True,5.306600874598233e-07,False,False,False,False
sesgado,50,62,20261790,5,250,12500,0.03,1.0,0.5,0.045,0.01,0.030227640867668906,0.0011200556500982712,0.027773710294506922,0.032191056101860446,0.030142259414225936,0.028167364016736397,0.032117154811715475,1.0,0.037054021350910925,0.7262588184778541,0.07467350402887406,0.0730679881154447,0.06580162660228873,0.6402740782889954,True,True,True,0.007530884354008193,0.004719600222098776,True,5.1820364633052665e-08,False,False,False,False
sesgado,50,63,20261791,5,250,12500,0.03,1.0,0.5,0.045,0.01,0.029552949495984224,0.0011209872535747182,0.02711551504743659,0.03153137153723866,0.02915481171548117,0.02717991631799163,0.03112970711297071,1.0,0.037931484765236126,0.7434571013986281,0.0763176636875951,0.0747109267452664,0.06805047936861056,0.6548914820846351,True,True,True,0.015127102764362731,0.028989667049368603,True,1.9985415314075799e-07,False,False,False,False
sesgado,50,64,20261792,5,250,12500,0.03,1.0,0.5,0.045,0.01,0.03148726735188007,0.001157374435581574,0.028951678643182176,0.03353036706971489,0.03112970711297071,0.02915481171548117,0.03310460251046025,1.0,0.03675690312047572,0.720435301161324,0.07425642042916826,0.0727069830380077,0.06369722515988155,0.6146603539491295,True,True,True,0.04723392904374321,0.03629032258064519,True,2.2119641759683682e-06,False,False,False,False
sesgado,50,65,20261793,5,250,12500,0.03,1.0,0.5,0.045,0.01,0.029044867332841208,0.0011108337632544903,0.026629198043181677,0.031009921070147838,0.028661087866108784,0.026686192468619245,0.030635983263598322,1.0,0.038245441114425884,0.7496106458427473,0.07704180489496791,0.07541303213344086,0.06923382574746274,0.6663475055199795,True,True,True,0.03288473161930447,0.046715328467153226,True,9.122784118738656e-07,False,False,False,False
sesgado,50,66,20261794,5,250,12500,0.03,1.0,0.5,0.045,0.01,0.03012013813464346,0.0011137306650508079,0.02770310088281398,0.03206966863414595,0.030142259414225936,0.028167364016736397,0.032117154811715475,1.0,0.0369762801243538,0.7247350904373343,0.07401918698488465,0.0724858520205398,0.06580162660228873,0.64255930065397,True,True,True,0.003988631596124108,0.004719600222098776,True,1.4433171395610567e-08,False,False,False,False
sesgado,50,67,20261795,5,250,12500,0.03,1.0,0.5,0.045,0.01,0.030856535043011172,0.0011077601329403503,0.028412125232434148,0.03282262893966016,0.030635983263598322,0.028661087866108784,0.03261087866108786,1.0,0.03590034109131938,0.7036466853898599,0.07296729874395554,0.07146790300787462,0.06473225707965503,0.6272245042555756,True,True,True,0.027758626878139122,0.020759355367385834,True,7.33652279906152e-07,False,False,False,False
sesgado,50,68,20261796,5,250,12500,0.03,1.0,0.5,0.045,0.01,0.030308455304542736,0.0011161156172318117,0.027849289972234605,0.032284884272498184,0.030142259414225936,0.028167364016736397,0.032117154811715475,1.0,0.036825222731312356,0.7217743655337222,0.07476051125757953,0.07317420593847877,0.06580162660228873,0.6385668520855511,True,True,True,0.01017720307562179,0.004719600222098776,True,9.514467490055287e-08,False,False,False,False
sesgado,50,69,20261797,5,250,12500,0.03,1.0,0.5,0.045,0.01,0.03022127474759486,0.0011409162464414845,0.027737953528894722,0.03223731741923203,0.030142259414225936,0.028167364016736397,0.032117154811715475,1.0,0.037752088751063805,0.7399409395208506,0.0760327310479724,0.07444033926291262,0.06580162660228873,0.6404089522046964,True,True,True,0.007321820454065246,0.004719600222098776,True,4.896251392316966e-08,False,False,False,False
sesgado,50,70,20261798,5,250,12500,0.03,1.0,0.5,0.045,0.01,0.02865348948017018,0.0010965277600948212,0.026255676728267875,0.030574161634567783,0.028661087866108784,0.026686192468619245,0.030142259414225936,1.0,0.03826855925710828,0.7500637614393222,0.07707280329054902,0.07535705047876527,0.06157187855463036,0.5910179995770696,True,True,True,0.04699289839590662,0.046715328467153226,True,1.8130905800123728e-06,False,False,False,False
sesgado,50,71,20261799,5,250,12500,0.03,1.0,0.5,0.045,0.01,0.03059582642399681,0.001134065000498288,0.028146683484054576,0.032579162028178954,0.030635983263598322,0.028167364016736397,0.03261087866108786,1.0,0.03706600321175904,0.7264936629504771,0.07394549079313083,0.07243599964745374,0.07410026086157047,0.7116402562751197,True,True,True,0.01947410786490458,0.020759355367385834,True,3.550091275328271e-07,False,False,False,False
sesgado,50,72,20261800,5,250,12500,0.03,1.0,0.5,0.045,0.01,0.030004366083677694,0.0011079831342689617,0.027585781656178025,0.03196908683250578,0.029648535564853556,0.02767364016736401,0.031623430962343095,1.0,0.03692739687214062,0.7237769786939561,0.07456596500304243,0.07304445566527504,0.0669070787562576,0.6450386200935612,True,True,True,0.00014551494490902428,0.011854360711261619,True,1.9062686680638368e-11,False,False,False,False
sesgado,50,73,20261801,5,250,12500,0.03,1.0,0.5,0.045,0.01,0.032033078500097664,0.001114079373684907,0.029620909001464947,0.03399874976235416,0.031623430962343095,0.030142259414225936,0.033598326359832634,1.0,0.03477902923634113,0.6816689730322861,0.06962533759030375,0.06833312572308443,0.05395947180305947,0.5286637696536468,True,True,True,0.06346809595872802,0.05133633236305904,True,4.133408187559372e-06,False,False,False,False
sesgado,50,74,20261802,5,250,12500,0.03,1.0,0.5,0.045,0.01,0.029391317269144714,0.0011055991120630776,0.02695211798326536,0.03135414349230651,0.02915481171548117,0.02717991631799163,0.03112970711297071,1.0,0.03761652129908945,0.7372838174621532,0.07655151135987655,0.07488649570773812,0.06805047936861056,0.6584929391958715,True,True,True,0.020709610436354494,0.028989667049368603,True,3.704946668414477e-07,False,False,False,False
sesgado,50,75,20261803,5,250,12500,0.03,1.0,0.5,0.045,0.01,0.02951862452948504,0.0011275079615045798,0.027052557280233536,0.03151410814394104,0.02915481171548117,0.02717991631799163,0.03112970711297071,1.0,0.03819649389077579,0.7486512802592055,0.07723935233544789,0.07557179466900682,0.06805047936861056,0.6556530056495526,True,True,True,0.016307516972348352,0.028989667049368603,True,2.3172234361349865e-07,False,False,False,False
sesgado,50,76,20261804,5,250,12500,0.03,1.0,0.5,0.045,0.01,0.030456560497653534,0.0011278684577429381,0.027979171245097637,0.03246039820504282,0.030142259414225936,0.028167364016736397,0.032117154811715475,1.0,0.03703203642544708,0.7258279139387627,0.0751379100701889,0.07356751528608142,0.06580162660228873,0.6354616075866008,True,True,True,0.014990546870475184,0.004719600222098776,True,2.0844748801764323e-07,False,False,False,False
sesgado,50,77,20261805,5,250,12500,0.03,1.0,0.5,0.045,0.01,0.0314181096041791,0.0011347615273520977,0.02892331632366399,0.03343703433573785,0.03112970711297071,0.02915481171548117,0.03310460251046025,1.0,0.03611807144504826,0.7079142003229457,0.07331766748729786,0.07183306171090363,0.06369722515988155,0.616013348327714,True,True,True,0.04513669415649605,0.03629032258064519,True,2.011034849465013e-06,False,False,False,False
sesgado,50,78,20261806,5,250,12500,0.03,1.0,0.5,0.045,0.01,0.028600129755219354,0.0011132688754614422,0.02619624969991854,0.03055885106493342,0.028167364016736397,0.026686192468619245,0.030142259414225936,1.0,0.0389253085559263,0.7629360476961553,0.07793048793874653,0.07626890860903754,0.06051122429631701,0.5921206714239573,True,True,True,0.048946289991050586,0.06506238859180051,True,1.959636702222222e-06,False,False,False,False
sesgado,50,79,20261807,5,250,12500,0.03,1.0,0.5,0.045,0.01,0.029515378653919223,0.0011282890028291828,0.027046612316451994,0.031512768054665706,0.02915481171548117,0.02717991631799163,0.03112970711297071,1.0,0.038227156631086015,0.7492522699692858,0.0773308524912847,0.07565811353093839,0.06805047936861056,0.6557251093516818,True,True,True,0.01641928269879834,0.028989667049368603,True,2.3485784907714345e-07,False,False,False,False
sesgado,50,80,20261808,5,250,12500,0.03,1.0,0.5,0.045,0.01,0.029509516640512733,0.0011277151874518408,0.02704036303234501,0.03150686542821107,0.02915481171548117,0.02717991631799163,0.03112970711297071,1.0,0.03821530529251822,0.7490199837333572,0.07735385384731028,0.07567901654028002,0.06805047936861056,0.6558553679875252,True,True,True,0.01662119259567582,0.028989667049368603,True,2.4057392593391485e-07,False,False,False,False
sesgado,50,81,20261809,5,250,12500,0.03,1.0,0.5,0.045,0.01,0.030355643132730658,0.0011419817901890134,0.027847177702265007,0.03239145870693973,0.030142259414225936,0.028167364016736397,0.032117154811715475,1.0,0.03762008220994281,0.7373536113148791,0.07646504163205312,0.07485067907810024,0.06580162660228873,0.6375742003149738,True,True,True,0.011715881991878873,0.004719600222098776,True,1.2648203785847717e-07,False,False,False,False
sesgado,50,82,20261810,5,250,12500,0.03,1.0,0.5,0.045,0.01,0.03204608966629652,0.001124387390764138,0.029610676383605383,0.03402439257626964,0.031623430962343095,0.030142259414225936,0.03409205020920502,1.0,0.03508657070090762,0.6876967857377894,0.07019573784300899,0.06886512892251942,0.060774887240138534,0.6039418567736348,True,True,True,0.0638483411736949,0.05133633236305904,True,4.1864829225254e-06,False,False,False,False
sesgado,50,83,20261811,5,250,12500,0.03,1.0,0.5,0.045,0.01,0.02968748403509754,0.001115255097126435,0.0272510786469712,0.03161991312177998,0.029648535564853556,0.02767364016736401,0.031623430962343095,1.0,0.0375665076841117,0.7363035506085892,0.07526007016821315,0.07358040967102161,0.0669070787562576,0.6519237154794456,True,True,True,0.010526859215587051,0.011854360711261619,True,9.76662283189152e-08,False,False,False,False
sesgado,50,84,20261812,5,250,12500,0.03,1.0,0.5,0.045,0.01,0.029476049823620072,0.0011327869995727006,0.026988628058043092,0.03148715863301043,0.02915481171548117,0.02717991631799163,0.03112970711297071,1.0,0.03843076010357953,0.7532428980301588,0.07801815622164127,0.07630823332647725,0.06805047936861056,0.6566000197179929,True,True,True,0.017775454293066983,0.028989667049368603,True,2.745237873285563e-07,False,False,False,False
sesgado,50,85,20261813,5,250,12500,0.03,1.0,0.5,0.045,0.01,0.028959551744238296,0.0011336110033725825,0.02646730783626855,0.030974809588788756,0.028661087866108784,0.026686192468619245,0.030635983263598322,1.0,0.03914463225758051,0.7672347922485779,0.0796121458436936,0.07782409396956576,0.06923382574746274,0.668310582509209,True,True,True,0.03592763675869761,0.046715328467153226,True,1.0825325729175698e-06,False,False,False,False
sesgado,50,86,20261814,5,250,12500,0.03,1.0,0.5,0.045,0.01,0.030882255030282312,0.0011452970576889862,0.028366030584002284,0.03292331384373473,0.030635983263598322,0.028661087866108784,0.03261087866108786,1.0,0.037085927066075275,0.7268841704950754,0.07534994225871004,0.07378482004088911,0.06473225707965503,0.6267021263965176,True,True,True,0.028568348697891252,0.020759355367385834,True,7.783739384584456e-07,False,False,False,False
sesgado,50,87,20261815,5,250,12500,0.03,1.0,0.5,0.045,0.01,0.032214729211463705,0.0011470885359446176,0.029718054553089353,0.03425070315627426,0.032117154811715475,0.030142259414225936,0.03409205020920502,1.0,0.035607579638956666,0.6979085609235506,0.07172766173275576,0.07035056190340332,0.061723740996997,0.600780306683762,True,True,True,0.06874896252971105,0.06591974986972371,True,4.90502548011065e-06,False,False,False,False
sesgado,50,88,20261816,5,250,12500,0.03,1.0,0.5,0.045,0.01,0.02980672141421973,0.0011261187985476772,0.02733093223712772,0.03180454461233811,0.029648535564853556,0.02767364016736401,0.031623430962343095,1.0,0.0377806999601924,0.740501719219771,0.07670063102593183,0.07504368415836885,0.0669070787562576,0.6493157911075861,True,True,True,0.006484396022437409,0.011854360711261619,True,3.7356611721221046e-08,False,False,False,False
sesgado,50,89,20261817,5,250,12500,0.03,1.0,0.5,0.045,0.01,0.029883682356842925,0.0011231699752825713,0.02740912588832139,0.0318826310686545,0.029648535564853556,0.02767364016736401,0.031623430962343095,1.0,0.03758472472939339,0.7366606046961105,0.07648965835742394,0.07484862686791244,0.0669070787562576,0.6476435756574602,True,True,True,0.0038923463905190655,0.011854360711261619,True,1.3529794109616388e-08,False,False,False,False
sesgado,50,90,20261818,5,250,12500,0.03,1.0,0.5,0.045,0.01,0.029818391704547045,0.0011376111783795158,0.027322018406404972,0.03184324875759342,0.029648535564853556,0.02767364016736401,0.031623430962343095,1.0,0.03815132585457451,0.7477659867496603,0.0774784109748076,0.07581278017920401,0.0669070787562576,0.6490616625861212,True,True,True,0.006090479233501397,0.011854360711261619,True,3.298157297732727e-08,False,False,False,False
sesgado,50,91,20261819,5,250,12500,0.03,1.0,0.5,0.045,0.01,0.03027681102042665,0.001127369955446292,0.027802416028447473,0.0322732509470209,0.030142259414225936,0.028167364016736397,0.032117154811715475,1.0,0.03723542597289051,0.7298143490686538,0.07542989723306873,0.07383265885494217,0.06580162660228873,0.6392342602508588,True,True,True,0.0091426742479549,0.004719600222098776,True,7.662434102964421e-08,False,False,False,False
sesgado,50,92,20261820,5,250,12500,0.03,1.0,0.5,0.045,0.01,0.03261838727191878,0.0011256930056686373,0.030176536467676412,0.034575613873812215,0.03261087866108786,0.030635983263598322,0.034585774058577406,1.0,0.0345109951722766,0.6764155053766213,0.06876299772948839,0.0674324786425443,0.06078232027373373,0.5933455487561575,True,True,True,0.08027335165564586,0.08006158583525777,False,6.855951905746266e-06,False,False,False,False
sesgado,50,93,20261821,5,250,12500,0.03,1.0,0.5,0.045,0.01,0.026987098332460907,0.0010889314992191476,0.024598237259447597,0.028918784683865207,0.026686192468619245,0.024711297071129706,0.028661087866108784,1.0,0.04035007712960928,0.7908615117403418,0.08195603674625312,0.08004838777388533,0.07441191810382117,0.7171565707795241,True,True,True,0.11164229775363003,0.12417685794920039,False,9.077576458259841e-06,True,False,True,False
sesgado,50,94,20261822,5,250,12500,0.03,1.0,0.5,0.045,0.01,0.030233694092501495,0.0011398253541696325,0.027748722470465895,0.03225008591136451,0.030142259414225936,0.028167364016736397,0.032117154811715475,1.0,0.0377004990088965,0.7389297805743713,0.07603813021790759,0.07444282903581792,0.06580162660228873,0.6401458861157696,True,True,True,0.0077295910908702576,0.004719600222098776,True,5.4612928870097586e-08,False,False,False,False
sesgado,50,95,20261823,5,250,12500,0.03,1.0,0.5,0.045,0.01,0.030278788997203977,0.0011232603624459622,0.027810772490189022,0.03226580365071699,0.030142259414225936,0.028167364016736397,0.032117154811715475,1.0,0.03709726840626575,0.7271064607628087,0.07516293200252731,0.07356686492546576,0.06580162660228873,0.6391925019585385,True,True,True,0.009207402489898868,0.004719600222098776,True,7.772330496199948e-08,False,False,False,False
sesgado,50,96,20261824,5,250,12500,0.03,1.0,0.5,0.045,0.01,0.030286147156515942,0.0011042335899641357,0.027849616159245468,0.03222768027294912,0.030142259414225936,0.028167364016736397,0.032117154811715475,1.0,0.0364600219452663,0.7146164301272193,0.07386656260496166,0.07227832730056805,0.06580162660228873,0.6390372071884208,True,True,True,0.009448120126906899,0.004719600222098776,True,8.18801951821596e-08,False,False,False,False
sesgado,50,97,20261825,5,250,12500,0.03,1.0,0.5,0.045,0.01,0.030933201511337056,0.001129523090650317,0.02844994763041346,0.03294182938712563,0.030635983263598322,0.028661087866108784,0.03261087866108786,1.0,0.036514910693493705,0.7156922495924765,0.07413000095327454,0.07260615677083875,0.06473225707965503,0.6256699581614344,True,True,True,0.030168280867890047,0.020759355367385834,True,8.708650607617684e-07,False,False,False,False
sesgado,50,98,20261826,5,250,12500,0.03,1.0,0.5,0.045,0.01,0.031162100262411705,0.0011328189299983007,0.02870295464318404,0.033139497342028965,0.03112970711297071,0.02915481171548117,0.03310460251046025,1.0,0.03635245764755874,0.7125081698921513,0.0726722939268044,0.07118491150284185,0.06369722515988155,0.6210741488032049,True,True,True,0.0372921033122229,0.03629032258064519,True,1.3504770198973564e-06,False,False,False,False
sesgado,50,99,20261827,5,250,12500,0.03,1.0,0.5,0.045,0.01,0.030600317743031166,0.0011192401534365517,0.02818042910192596,0.032561524960309035,0.030635983263598322,0.028661087866108784,0.03261087866108786,1.0,0.0365760958051308,0.7168914777805636,0.07305103242288936,0.07158579030410253,0.06473225707965503,0.6324762722375685,True,True,True,0.019618023187614853,0.020759355367385834,True,3.6038139259803466e-07,False,False,False,False
sesgado,100,0,20262728,5,250,25000,0.03,1.0,0.5,0.045,0.01,0.031575092007236044,0.00080877630512976,0.029725539323513944,0.032961297904331575,0.031623430962343095,0.030142259414225936,0.03261087866108786,1.0,0.02561437683045906,0.5020417858769975,0.0521382791831444,0.0512390997954352,0.03970953467672634,0.38309419040968573,True,True,True,0.0498840037227788,0.05133633236305904,True,2.480914831258874e-06,False,False,False,False
sesgado,100,1,20262729,5,250,25000,0.03,1.0,0.5,0.045,0.01,0.028393761660272035,0.0007833110077998696,0.026609541252310877,0.029671298581915615,0.028167364016736397,0.02717991631799163,0.029648535564853556,1.0,0.027587433365543184,0.5407136939646464,0.05505411196278425,0.053916021523289136,0.04314385612927169,0.4260173221975105,True,True,True,0.05657011420136619,0.06506238859180051,False,2.5800016040120463e-06,False,False,False,False
sesgado,100,2,20262730,5,250,25000,0.03,1.0,0.5,0.045,0.01,0.030042038984141012,0.000779748619472946,0.028246631358859183,0.03137684294078212,0.030142259414225936,0.028661087866108784,0.03112970711297071,1.0,0.025955249571594324,0.5087228916032487,0.05305144258143561,0.052097189268267625,0.04169963111215758,0.4026435860764628,True,True,True,0.001399338578956204,0.004719600222098776,True,1.7672761876083362e-09,False,False,False,False
sesgado,100,3,20262731,5,250,25000,0.03,1.0,0.5,0.045,0.01,0.0306568881009601,0.0008016426067441309,0.02880072441536937,0.03201764524488202,0.030635983263598322,0.02915481171548117,0.032117154811715475,1.0,0.026148857773957344,0.5125176123695638,0.05347436620543735,0.05246652593894396,0.04846072180485313,0.47348188517194933,True,True,True,0.021427096540158244,0.020759355367385834,True,4.3150197718297007e-07,False,False,False,False
